release site,year,released,sal_tot,sal_cvp,sal_swp,fall,winter,late_fall,dcc,CI,km,sac_in,exports,exp_prop_sac,length,ocean_adj,ci_cpue,km_z,sac_in_z,exports_z,length_z,ocean_adj_z,ci_cpue_z,CVP,SWP,CVP_z,SWP_z,OMR_z,SJ_Z,pro_z
disco,2007,11748,109,39,70,0,0,1,0,6,132.138619,12300,6244,0.507642276,142,0,2.308,-1.389832174,-0.834048779,0.221369497,2.294615671,-0.639202575,-0.240186071,4383.857143,1864.857143,1.333467296,-0.467125028,-0.299521197,-0.492092822,1.322109197
ryde,2007,11866,61,8,53,0,0,1,0,5,76.933617,11200,6289,0.561517857,146,NA,1.789,-1.643446471,-0.88674034,0.234656918,2.44799654,NA,-0.320313987,4364,2373.714286,1.319429272,-0.217373352,-0.308037453,-0.492092822,1.605215978
live_oak,2004,11940,0,0,0,1,0,0,0,1,257.838619,24400,11434,0.468606557,35,0,0.2,-0.812360639,-0.254441598,1.753852045,-1.808322551,-0.639202575,-0.565638183,4258,5227.142857,1.244492484,1.183115131,-1.141784657,-0.64080207,1.116983303
ryde,2007,12030,9,0,9,0,0,1,0,3,76.933617,24500,11463,0.467877551,147,NA,0.92,-1.643446471,-0.249651456,1.76241505,2.486341757,NA,-0.454478069,4309.428571,7363.571429,1.280849956,2.231693546,-0.633324809,-0.58462302,1.113152503
ryde,2007,12096,115,23,92,0,0,1,0,2,76.933617,11200,6289,0.561517857,139,NA,0.589,-1.643446471,-0.88674034,0.234656918,2.17958002,NA,-0.505580844,4364,2373.714286,1.319429272,-0.217373352,-0.308037453,-0.492092822,1.605215978
ryde,2007,12341,9,0,9,0,0,1,0,2,76.933617,24500,11463,0.467877551,143,NA,0.599,-1.643446471,-0.249651456,1.76241505,2.332960888,NA,-0.504036953,4309.428571,7363.571429,1.280849956,2.231693546,-0.633324809,-0.58462302,1.113152503
live_oak,1999,12458,0,0,0,1,0,0,0,2,257.838619,36000,5944,0.165111111,35,0,0.483,-0.812360639,0.301214872,0.132786691,-1.808322551,-0.639202575,-0.521946083,2804.571429,3237.571429,0.216989948,0.206615526,0.165944228,0.47451729,-0.477832328
rbdd,1999,12486,0,0,0,1,0,0,0,0,506.938619,40900,6029,0.147408313,38,4,0,0.332016125,0.53593183,0.157885153,-1.693286899,-0.631345713,-0.596515993,4050,1982.857143,1.097446712,-0.409209564,0.421235064,0.193622044,-0.570857444
ryde,2007,12567,0,0,0,0,0,1,0,4,76.933617,24500,11463,0.467877551,147,NA,1.198,-1.643446471,-0.249651456,1.76241505,2.486341757,NA,-0.411557914,4309.428571,7363.571429,1.280849956,2.231693546,-0.633324809,-0.58462302,1.113152503
live_oak,1999,12577,0,0,0,1,0,0,0,1,257.838619,61000,8012,0.131344262,35,0,0.184,-0.812360639,1.498750369,0.743417502,-1.808322551,-0.639202575,-0.568108408,4390.571429,2497.571429,1.338213966,-0.156583149,0.458187153,1.089182182,-0.65527123
rbdd,1999,13367,0,0,0,1,0,0,0,1,506.938619,69300,6468,0.093333333,38,17,0.279,0.332016125,1.896332154,0.287511326,-1.693286899,-0.605810911,-0.553441448,4358.142857,3626.857143,1.31528856,0.397680466,0.661329858,0.573656789,-0.855012031
lk_red,2002,15079,0,0,0,0,1,0,0,0,623.738619,19700,6259,0.317715736,80,5,0,0.868600654,-0.479578272,0.225798638,-0.082787784,-0.629381497,-0.596515993,4220.857143,3091.571429,1.218234311,0.134957409,-1.193109038,-0.63419277,0.324078358
disco,2007,16278,60,8,52,0,0,1,0,1,132.138619,12300,6244,0.507642276,137,0,0.295,-1.389832174,-0.834048779,0.221369497,2.102889586,-0.639202575,-0.550971224,4383.857143,1864.857143,1.333467296,-0.467125028,-0.299521197,-0.492092822,1.322109197
west_sac,1998,16498,0,0,0,1,0,0,0,29,128.538619,50100,2634,0.05257485,99,271,4.433,-1.406370738,0.976624893,-0.844576938,0.645771339,-0.106900171,0.087890655,2683,630.1428571,0.131044926,-1.073133938,1.926464592,2.014484169,-1.06919075
west_sac,2007,16523,13,0,13,0,0,1,1,3,128.538619,11700,8827,0.754444444,144.8,NA,0.92,-1.406370738,-0.86278963,0.984067459,2.401982279,NA,-0.454478069,3970.428571,5036.857143,1.041193624,1.089721186,-0.736921381,-0.578013721,2.619011541
west_sac,2007,16538,8,8,0,0,0,1,1,0,128.538619,11700,8827,0.754444444,144.8,NA,0,-1.406370738,-0.86278963,0.984067459,2.401982279,NA,-0.596515993,3970.428571,5036.857143,1.041193624,1.089721186,-0.736921381,-0.578013721,2.619011541
west_sac,2000,17064,0,0,0,1,0,0,0,12,128.538619,15200,2321,0.152697368,93,603,2.49,-1.406370738,-0.695134661,-0.936998332,0.415700037,0.545219378,-0.212087265,861.1428571,1816.571429,-1.156918495,-0.490824092,0.562694606,-0.069097627,-0.543064382
west_sac,2007,17304,16,16,0,0,0,1,1,1,128.538619,11700,8827,0.754444444,139.8,NA,0.385,-1.406370738,-0.86278963,0.984067459,2.210256194,NA,-0.537076209,3970.428571,5036.857143,1.041193624,1.089721186,-0.736921381,-0.578013721,2.619011541
disco,2007,17360,39,0,39,0,0,1,0,6,132.138619,12300,6244,0.507642276,145,0,2.003,-1.389832174,-0.834048779,0.221369497,2.409651322,-0.639202575,-0.287274731,4383.857143,1864.857143,1.333467296,-0.467125028,-0.299521197,-0.492092822,1.322109197
lk_red,2003,17364,21,0,21,0,1,0,0,0,623.738619,21400,11052,0.516448598,72,87,0,0.868600654,-0.398145858,1.641056605,-0.389549521,-0.468315825,-0.596515993,3930,5781.857143,1.012612612,1.455373906,-1.195114146,-0.592884645,1.368384883
west_sac,2007,17399,28,0,28,0,0,1,1,5,128.538619,11700,8827,0.754444444,139.8,NA,1.984,-1.406370738,-0.86278963,0.984067459,2.210256194,NA,-0.290208123,3970.428571,5036.857143,1.041193624,1.089721186,-0.736921381,-0.578013721,2.619011541
west_sac,2000,17416,0,0,0,1,0,0,0,19,128.538619,15200,2321,0.152697368,93,706,4.13,-1.406370738,-0.695134661,-0.936998332,0.415700037,0.747533576,0.041110773,861.1428571,1816.571429,-1.156918495,-0.490824092,0.562694606,-0.069097627,-0.543064382
lk_red,2004,17630,12,0,12,0,1,0,0,4,623.738619,21000,7999,0.380904762,77,0,3.175,0.868600654,-0.417306426,0.739578914,-0.197823435,-0.639202575,-0.106330767,3547.142857,4066.285714,0.741951437,0.613355973,-0.975844282,-0.62427882,0.656125668
disco,2007,17668,115,32,83,0,0,1,0,4,132.138619,12300,6244,0.507642276,148,0,1.538,-1.389832174,-0.834048779,0.221369497,2.524686974,-0.639202575,-0.359065638,4383.857143,1864.857143,1.333467296,-0.467125028,-0.299521197,-0.492092822,1.322109197
west_sac,1998,17830,0,0,0,1,0,0,0,37,128.538619,50100,2634,0.05257485,99,235,6.139,-1.406370738,0.976624893,-0.844576938,0.645771339,-0.17761193,0.35127837,2683,630.1428571,0.131044926,-1.073133938,1.926464592,2.014484169,-1.06919075
lk_red,2004,18039,6,0,6,0,1,0,0,0,623.738619,21000,7999,0.380904762,78,0,0,0.868600654,-0.417306426,0.739578914,-0.159478218,-0.639202575,-0.596515993,3547.142857,4066.285714,0.741951437,0.613355973,-0.975844282,-0.62427882,0.656125668
lk_red,2004,18931,0,0,0,0,1,0,0,1,623.738619,21000,7999,0.380904762,72,0,0.794,0.868600654,-0.417306426,0.739578914,-0.389549521,-0.639202575,-0.473931089,3547.142857,4066.285714,0.741951437,0.613355973,-0.975844282,-0.62427882,0.656125668
live_oak,2001,19810,0,0,0,1,0,0,0,6,257.838619,10500,1777,0.169238095,91,141,0.94,-0.812360639,-0.920271334,-1.097628488,0.339009603,-0.362248188,-0.451390288,865.5714286,640.5714286,-1.153787713,-1.068015501,0.53069672,-0.227720825,-0.456145747
live_oak,2001,20129,0,0,0,1,0,0,0,3,257.838619,10500,1777,0.169238095,91,93,0.451,-0.812360639,-0.920271334,-1.097628488,0.339009603,-0.456530532,-0.526886532,865.5714286,640.5714286,-1.153787713,-1.068015501,0.53069672,-0.227720825,-0.456145747
live_oak,2001,20258,0,0,0,1,0,0,0,8,257.838619,10500,1777,0.169238095,91,85,1.18,-0.812360639,-0.920271334,-1.097628488,0.339009603,-0.472244256,-0.414336917,865.5714286,640.5714286,-1.153787713,-1.068015501,0.53069672,-0.227720825,-0.456145747
live_oak,2001,20398,0,0,0,1,0,0,0,10,257.838619,10500,1777,0.169238095,91,95,1.472,-0.812360639,-0.920271334,-1.097628488,0.339009603,-0.452602101,-0.369255315,865.5714286,640.5714286,-1.153787713,-1.068015501,0.53069672,-0.227720825,-0.456145747
west_sac,2000,20613,0,0,0,1,0,0,0,23,128.538619,25100,2251,0.089681275,83,488,3.619,-1.406370738,-0.220910604,-0.957667654,0.032247867,0.319334594,-0.03778203,867.4285714,1226.428571,-1.152474804,-0.78047153,0.63445981,0.021780246,-0.874202959
lk_red,1998,20846,0,0,0,0,1,0,0,15,623.738619,65500,3515,0.053664122,78,0,2.329,0.868600654,1.714306759,-0.584438764,-0.159478218,-0.639202575,-0.236943901,2480.285714,1395,-0.012264107,-0.697735152,2.619520146,2.74150716,-1.063466816
west_sac,2000,20926,0,0,0,1,0,0,0,21,128.538619,25100,2251,0.089681275,83,471,3.503,-1.406370738,-0.220910604,-0.957667654,0.032247867,0.285942931,-0.055691159,867.4285714,1226.428571,-1.152474804,-0.78047153,0.63445981,0.021780246,-0.874202959
west_sac,1998,21380,0,0,0,1,0,0,0,32,128.538619,59500,1061,0.017831933,83,57,4.923,-1.406370738,1.426898239,-1.309046119,0.032247867,-0.527242291,0.163541288,1072.714286,0,-1.007347898,-1.382413736,2.95117214,3.187634904,-1.251758719
ryde,2000,21395,0,0,0,1,0,0,0,12,76.933617,27500,2242,0.081527273,79,125,1.894,-1.643446471,-0.105947197,-0.960325138,-0.121133001,-0.393675636,-0.304103137,860.7142857,1398.571429,-1.157221474,-0.695982263,0.628058999,-0.001352303,-0.917050817
ryde,2000,21419,0,0,0,1,0,0,0,9,76.933617,27500,2242,0.081527273,79,150,1.421,-1.643446471,-0.105947197,-0.960325138,-0.121133001,-0.344570248,-0.377129156,860.7142857,1398.571429,-1.157221474,-0.695982263,0.628058999,-0.001352303,-0.917050817
west_sac,1998,21556,0,0,0,1,0,0,0,26,128.538619,59500,1061,0.017831933,83,64,4.037,-1.406370738,1.426898239,-1.309046119,0.032247867,-0.513492782,0.026752592,1072.714286,0,-1.007347898,-1.382413736,2.95117214,3.187634904,-1.251758719
isl,2001,21924,0,0,0,1,0,0,0,0,63.833617,28500,9032,0.316912281,56,6,0,-1.703628469,-0.058045777,1.044599043,-1.003072993,-0.627417282,-0.596515993,3008.142857,5056.571429,0.360904939,1.099397135,-0.518838194,-0.211197576,0.319856342
ryde,2004,22038,12,0,12,0,0,1,0,9,76.933617,27400,9875,0.36040146,120,177,3.01,-1.643446471,-0.110737338,1.293516729,1.451020897,-0.291536429,-0.13180496,4323.571429,6656.428571,1.29084826,1.884621452,-0.044456354,-0.693676469,0.548384392
lk_red,2003,22576,12,12,0,0,1,0,0,3,623.738619,21400,11052,0.516448598,65,106,1.875,0.868600654,-0.398145858,1.641056605,-0.65796604,-0.430995731,-0.307036529,3930,5781.857143,1.012612612,1.455373906,-1.195114146,-0.592884645,1.368384883
ryde,2000,23042,0,0,0,1,0,0,0,5,76.933617,21800,9419,0.43206422,71,131,1.057,-1.643446471,-0.37898529,1.158870863,-0.427894738,-0.381890343,-0.43332677,4030.285714,4666.285714,1.083509681,0.907841386,-0.238766367,0.056479071,0.924959696
ryde,2000,23468,0,0,0,1,0,0,0,6,76.933617,21800,9419,0.43206422,71,69,1.167,-1.643446471,-0.37898529,1.158870863,-0.427894738,-0.503671705,-0.416343974,4030.285714,4666.285714,1.083509681,0.907841386,-0.238766367,0.056479071,0.924959696
west_sac,2007,23532,0,0,0,1,0,0,0,8,128.538619,14500,6946,0.479034483,81.7,NA,2.465,-1.406370738,-0.728665655,0.428653264,-0.017600915,NA,-0.215946991,3086,2464.857143,0.415946111,-0.172639616,0.25355366,-0.59784162,1.171780235
west_sac,2007,23591,0,0,0,1,0,0,0,1,128.538619,9530,1578,0.165582371,87.6,NA,0.319,-1.406370738,-0.966735712,-1.156388416,0.208635865,NA,-0.547265887,808.8571429,723.7142857,-1.193881924,-1.027208236,-0.636289426,0.160575544,-0.475355939
west_sac,2004,23828,0,0,0,1,0,0,0,17,128.538619,11700,1319,0.112735043,77,188,2.519,-1.406370738,-0.86278963,-1.232864905,-0.197823435,-0.269930059,-0.207609982,551.1428571,914,-1.376073253,-0.933814291,0.498528701,-0.381387048,-0.753059429
yolo,2002,23922,0,0,0,1,0,0,0,1,151.338619,23800,6365,0.267436975,59,52,0.236,-1.301626498,-0.28318245,0.257097896,-0.888037342,-0.537063368,-0.560080177,4215,2216.142857,1.214093599,-0.294710831,-0.950022067,-0.64080207,0.059872239
ryde,2004,23943,12,0,12,0,0,1,0,4,76.933617,27400,9875,0.36040146,121,202,1.133,-1.643446471,-0.110737338,1.293516729,1.489366114,-0.242431042,-0.421593202,4323.571429,6656.428571,1.29084826,1.884621452,-0.044456354,-0.693676469,0.548384392
west_sac,2007,24002,0,0,0,1,0,0,0,0,128.538619,9140,1505,0.164660832,98.4,NA,0,-1.406370738,-0.985417265,-1.177943565,0.622764209,NA,-0.596515993,853,443.7142857,-1.162675095,-1.164634762,0.460038501,-0.397910298,-0.480198466
isl,2002,24138,0,0,0,1,0,0,0,2,63.833617,27800,8830,0.317625899,73,104,0.325,-1.703628469,-0.091576771,0.984953287,-0.351204304,-0.434924162,-0.546339552,4198.857143,5065.428571,1.202681392,1.1037443,-0.71723887,-0.548271871,0.32360628
rbdd,2007,24164,0,0,0,1,0,0,0,3,506.938619,9570,1525,0.159352142,58,NA,0.971,0.332016125,-0.964819655,-1.172038045,-0.926382559,NA,-0.446604228,850.2857143,691.5714286,-1.164593961,-1.042984241,-0.445563177,-0.566447446,-0.508094705
west_sac,2007,24236,0,0,0,1,0,0,0,1,128.538619,9530,1578,0.165582371,87.6,NA,0.327,-1.406370738,-0.966735712,-1.156388416,0.208635865,NA,-0.546030774,808.8571429,723.7142857,-1.193881924,-1.027208236,0.44820182,-0.399562623,-0.475355939
west_sac,2004,24304,0,0,0,1,0,0,0,10,128.538619,11700,1319,0.112735043,77,182,1.482,-1.406370738,-0.86278963,-1.232864905,-0.197823435,-0.281715352,-0.367711424,551.1428571,914,-1.376073253,-0.933814291,0.498528701,-0.381387048,-0.753059429
isl,2002,24319,0,0,0,1,0,0,0,2,63.833617,27800,8830,0.317625899,73,89,0.326,-1.703628469,-0.091576771,0.984953287,-0.351204304,-0.464387394,-0.546185163,4198.857143,5065.428571,1.202681392,1.1037443,-0.71723887,-0.548271871,0.32360628
west_sac,2003,24362,0,0,0,1,0,0,0,34,128.538619,40800,1749,0.042867647,79,667,5.387,-1.406370738,0.531141688,-1.105896216,-0.121133001,0.670929171,0.235177806,858.7142857,615.2857143,-1.158635376,-1.080425957,0.437626831,-0.378082398,-1.120200409
rbdd,2007,24394,0,0,0,1,0,0,0,4,506.938619,13300,1521,0.114360902,55.6,NA,1.384,0.332016125,-0.786147359,-1.173219149,-1.01841108,NA,-0.382841551,809.2857143,723.5714286,-1.193578945,-1.027278352,-0.421375477,-0.526791646,-0.744515824
col,1999,24464,0,0,0,1,0,0,0,15,576.860531,25500,3103,0.121686275,76,157,2.846,0.653240579,-0.201750036,-0.706092484,-0.236168652,-0.33082074,-0.157124764,1986,1556.714286,-0.361699803,-0.618364322,0.687461695,0.210145294,-0.706022267
west_sac,2003,24505,0,0,0,1,0,0,0,16,128.538619,24800,2618,0.105564516,72,301,2.454,-1.406370738,-0.23528103,-0.849301354,-0.389549521,-0.047973706,-0.21764527,967.4285714,637.8571429,-1.081779721,-1.069347697,0.256368473,-0.457393997,-0.790739298
isl,2001,24556,9,0,9,1,0,0,0,3,63.833617,28500,9032,0.316912281,56,17,2.027,-1.703628469,-0.058045777,1.044599043,-1.003072993,-0.605810911,-0.283569394,3008.142857,5056.571429,0.360904939,1.099397135,-0.518838194,-0.211197576,0.319856342
west_sac,2004,24556,0,0,0,1,0,0,0,2,128.538619,13100,735,0.05610687,89,104,0.357,-1.406370738,-0.795727643,-1.405306101,0.262319169,-0.434924162,-0.541399103,687.4285714,749.8571429,-1.279725954,-1.014377086,0.557447913,-0.421042848,-1.050630601
elk,2002,24566,0,0,0,1,0,0,0,2,151.038619,17100,8322,0.486666667,54,51,0.409,-1.303004711,-0.604121963,0.834953068,-1.079763427,-0.539027584,-0.533370872,3246.428571,4148.714286,0.529361222,0.65381266,-0.950022067,-0.64080207,1.211886031
west_sac,2003,24589,0,0,6,1,0,0,0,28,128.538619,24800,2618,0.105564516,72,256,4.295,-1.406370738,-0.23528103,-0.849301354,-0.389549521,-0.136363404,0.066584966,967.4285714,637.8571429,-1.081779721,-1.069347697,0.256368473,-0.457393997,-0.790739298
west_sac,2004,24687,0,0,0,1,0,0,0,1,128.538619,13100,735,0.05610687,89,65,0.179,-1.406370738,-0.795727643,-1.405306101,0.262319169,-0.511528567,-0.568880353,687.4285714,749.8571429,-1.279725954,-1.014377086,0.557447913,-0.421042848,-1.050630601
isl,2004,24829,21,12,9,1,0,0,0,1,63.833617,69500,12102,0.174129496,53,46,0.218,-1.703628469,1.905912438,1.951096427,-1.118108644,-0.548848661,-0.56285918,4392.428571,7622.714286,1.339526875,2.358883198,-1.070227464,-0.359906824,-0.430442288
isl,2000,24857,0,0,0,1,0,0,0,0,63.833617,87700,12103,0.138004561,49,18,0,-1.703628469,2.77771828,1.951391703,-1.271489512,-0.603846696,-0.596515993,4106.857143,8766.285714,1.137641916,2.92015837,-0.546058181,0.415033591,-0.62027252
vierras,2003,24923,12,0,12,1,0,0,0,7,60.233617,37300,11316,0.303378016,71,122,2.935,-1.720167033,0.363486718,1.719009475,-0.427894738,-0.399568282,-0.143384138,4351.857143,6245.714286,1.310844869,1.683039176,-1.0543146,-0.506963747,0.24873614
vierras,2003,24938,15,0,15,1,0,0,0,5,60.233617,37300,11316,0.303378016,71,130,3.149,-1.720167033,0.363486718,1.719009475,-0.427894738,-0.383854558,-0.110344882,4351.857143,6245.714286,1.310844869,1.683039176,-1.0543146,-0.506963747,0.24873614
west_sac,2003,24992,0,0,0,1,0,0,0,25,128.538619,36700,1853,0.050490463,78,680,3.795,-1.406370738,0.334745866,-1.07518751,-0.159478218,0.696463972,-0.010609558,1182.714286,628.1428571,-0.929583306,-1.074115556,0.341864277,-0.497049797,-1.08014384
west_sac,2000,25005,0,0,0,1,0,0,0,15,128.538619,23000,9210,0.400434783,77,567,2.406,-1.406370738,-0.321503586,1.097158175,-0.197823435,0.47450762,-0.225055945,3114,3620,0.435740734,0.394314919,-0.683599445,-0.416085873,0.758752521
west_sac,2000,25011,0,0,0,1,0,0,0,19,128.538619,23000,9210,0.400434783,77,420,2.953,-1.406370738,-0.321503586,1.097158175,-0.197823435,0.18576794,-0.140605136,3114,3620,0.435740734,0.394314919,-0.683599445,-0.416085873,0.758752521
isl,2004,25017,0,0,0,1,0,0,0,0,63.833617,56600,11007,0.194469965,50,0,0,-1.703628469,1.287984122,1.627769184,-1.233144295,-0.639202575,-0.596515993,3925.571429,7390.714286,1.00948183,2.245015505,-1.058133084,-0.579666046,-0.323556671
milller,1997,25032,0,0,0,1,0,0,0,9,124.038619,12000,2320,0.193333333,95,486,2.689,-1.427043943,-0.848419205,-0.937293608,0.492390471,0.315406163,-0.181363844,1062.571429,1257.857143,-1.014518399,-0.765046104,0.409683,-0.295466149,-0.329529474
milller,1997,25069,0,0,0,1,0,0,0,1,124.038619,10900,2519,0.231100917,107,90,0.315,-1.427043943,-0.901110766,-0.87853368,0.952533075,-0.462423179,-0.547883443,867.8571429,923.1428571,-1.152171825,-0.929326894,0.542565429,-0.055879028,-0.131067408
ryde,1999,25133,0,0,0,1,0,0,0,10,76.933617,28300,7881,0.278480565,75,230,2.217,-1.643446471,-0.067626061,0.704736343,-0.274513869,-0.187433007,-0.254235474,2348.285714,4323.714286,-0.105581617,0.739704238,0.129611817,0.061436046,0.117904378
milller,1997,25152,0,0,0,1,0,0,0,0,124.038619,10900,2519,0.231100917,107,68,0,-1.427043943,-0.901110766,-0.87853368,0.952533075,-0.50563592,-0.596515993,867.8571429,923.1428571,-1.152171825,-0.929326894,0.542565429,-0.055879028,-0.131067408
yolo,1999,25241,0,0,0,1,0,0,0,5,151.338619,38200,5872,0.153717277,61,59,1.572,-1.301626498,0.406597996,0.111526817,-0.811346908,-0.52331386,-0.35381641,1660.857143,4244.142857,-0.591559816,0.700649863,0.791581975,1.039612433,-0.537704938
yolo,1999,25262,6,0,6,1,0,0,0,2,151.338619,38200,5872,0.153717277,61,44,0.629,-1.301626498,0.406597996,0.111526817,-0.811346908,-0.552777092,-0.499405282,1660.857143,4244.142857,-0.591559816,0.700649863,0.791581975,1.039612433,-0.537704938
yolo,1999,25269,0,0,0,1,0,0,0,1,151.338619,38200,5872,0.153717277,61,99,0.36,-1.301626498,0.406597996,0.111526817,-0.811346908,-0.444745239,-0.540935936,1660.857143,4244.142857,-0.591559816,0.700649863,0.791581975,1.039612433,-0.537704938
isl,2002,25276,12,12,0,1,0,0,0,4,63.833617,28600,8579,0.299965035,59,78,0.654,-1.703628469,-0.053255635,0.910839006,-0.888037342,-0.485993765,-0.495545556,3551.857143,5252.857143,0.745284205,1.195735934,-0.710568548,-0.592884645,0.23080152
west_sac,2007,25283,0,0,0,1,0,0,0,11,128.538619,14500,6946,0.479034483,81.7,NA,3.385,-1.406370738,-0.728665655,0.428653264,-0.017600915,NA,-0.073909067,3086,2464.857143,0.415946111,-0.172639616,0.25355366,-0.59784162,1.171780235
west_sac,2003,25292,0,0,0,1,0,0,0,24,128.538619,36700,1853,0.050490463,78,752,3.644,-1.406370738,0.334745866,-1.07518751,-0.159478218,0.837887489,-0.033922304,1182.714286,628.1428571,-0.929583306,-1.074115556,0.341864277,-0.497049797,-1.08014384
isl,2002,25462,12,12,0,1,0,0,0,3,63.833617,28600,8579,0.299965035,59,72,0.489,-1.703628469,-0.053255635,0.910839006,-0.888037342,-0.497779058,-0.521019748,3551.857143,5252.857143,0.745284205,1.195735934,-0.710568548,-0.592884645,0.23080152
live_oak,2001,25464,12,0,12,1,0,0,0,0,257.838619,24200,8094,0.33446281,63,34,0,-0.812360639,-0.264021882,0.767630136,-0.734656474,-0.572419247,-0.596515993,743.5714286,6650.714286,-1.240035714,1.881816829,-0.767238034,0.061436046,0.412081311
west_sac,2003,25475,0,0,0,1,0,0,0,36,128.538619,40800,1749,0.042867647,79,483,5.703,-1.406370738,0.531141688,-1.105896216,-0.121133001,0.309513517,0.283964745,858.7142857,615.2857143,-1.158635376,-1.080425957,0.437626831,-0.378082398,-1.120200409
isl,2007,25559,0,0,0,1,0,0,0,1,63.833617,15100,2432,0.161059603,50.4,NA,0.625,-1.703628469,-0.699924803,-0.904222694,-1.217806208,NA,-0.500022838,4329.714286,2493.428571,1.295190958,-0.158616501,0.240079377,-0.521834671,-0.499122296
live_oak,2001,25574,21,0,21,1,0,0,0,1,257.838619,24200,8094,0.33446281,63,17,0.305,-0.812360639,-0.264021882,0.767630136,-0.734656474,-0.605810911,-0.549427333,743.5714286,6650.714286,-1.240035714,1.881816829,-0.767238034,0.061436046,0.412081311
west_sac,1999,25621,0,0,0,1,0,0,0,28,128.538619,35700,5886,0.16487395,82,511,5.313,-1.406370738,0.286844446,0.115660682,-0.00609735,0.364511551,0.223753016,1953.714286,2166.142857,-0.384524216,-0.319251282,0.201340526,0.170489494,-0.479078568
milller,1997,25642,0,0,0,1,0,0,0,14,124.038619,12000,2320,0.193333333,95,329,4.183,-1.427043943,-0.848419205,-0.937293608,0.492390471,0.007024328,0.049293393,1062.571429,1257.857143,-1.014518399,-0.765046104,0.409683,-0.295466149,-0.329529474
isl,2007,25644,0,0,0,1,0,0,0,1,63.833617,29800,6993,0.23466443,52.9,NA,0.324,-1.703628469,0.004226069,0.442531237,-1.121943166,NA,-0.546493941,4404.714286,2493.428571,1.348212271,-0.158616501,-0.397200972,-0.473917247,-0.112341769
live_oak,2001,25679,0,0,0,1,0,0,0,0,257.838619,24200,8094,0.33446281,63,42,0,-0.812360639,-0.264021882,0.767630136,-0.734656474,-0.556705523,-0.596515993,743.5714286,6650.714286,-1.240035714,1.881816829,-0.767238034,0.061436046,0.412081311
elk,1999,25692,8,0,8,1,0,0,0,1,151.038619,28300,7881,0.278480565,52,92,0.424,-1.303004711,-0.067626061,0.704736343,-1.156453861,-0.458494748,-0.531055037,2348.285714,4323.714286,-0.105581617,0.739704238,0.791581975,1.039612433,0.117904378
west_sac,1999,25695,0,0,0,1,0,0,0,20,128.538619,25500,3103,0.121686275,82,622,3.518,-1.406370738,-0.201750036,-0.706092484,-0.00609735,0.582539473,-0.053375324,1986,1556.714286,-0.361699803,-0.618364322,0.681522448,0.276238293,-0.706022267
elk,1998,25701,0,0,0,1,0,0,0,4,151.038619,47400,2222,0.046877637,67,21,0.615,-1.303004711,0.847291059,-0.966230659,-0.581275606,-0.597954049,-0.501566729,1924.285714,71.42857143,-0.405328769,-1.347355949,3.379763047,3.898134644,-1.099128611
yolo,2002,25744,0,0,0,1,0,0,0,1,151.338619,23800,6365,0.267436975,59,30,0.223,-1.301626498,-0.28318245,0.257097896,-0.888037342,-0.580276109,-0.562087235,4215,2216.142857,1.214093599,-0.294710831,-0.950022067,-0.64080207,0.059872239
rbdd,2007,25761,0,0,0,1,0,0,0,1,506.938619,9570,1525,0.159352142,59,NA,0.324,0.332016125,-0.964819655,-1.172038045,-0.888037342,NA,-0.546493941,850.2857143,691.5714286,-1.164593961,-1.042984241,-0.445563177,-0.566447446,-0.508094705
ryde,1999,25814,0,0,0,1,0,0,0,30,76.933617,21300,2969,0.139389671,86,827,5.46,-1.643446471,-0.402936,-0.745659471,0.147283518,0.985203652,0.246448206,1225.571429,2195.714286,-0.899285414,-0.304737358,0.625468267,0.185360419,-0.612994009
vierras,2003,25815,15,0,12,1,0,0,0,0,60.233617,38700,11930,0.308268734,58,22,0,-1.720167033,0.430548706,1.900308952,-0.926382559,-0.595989834,-0.596515993,4351,5889,1.310238912,1.507960587,-1.210428191,-0.60445092,0.27443601
milller,1997,25829,0,,,1,0,0,0,15,124.038619,12000,2320,0.193333333,102,367,4.455,-1.427043943,-0.848419205,-0.937293608,0.76080699,0.081664518,0.091287214,1062.571429,1257.857143,-1.014518399,-0.765046104,0.409683,-0.295466149,-0.329529474
elk,1999,25845,3,0,3,1,0,0,0,3,151.038619,28300,7881,0.278480565,52,106,0.943,-1.303004711,-0.067626061,0.704736343,-1.156453861,-0.430995731,-0.450927121,2348.285714,4323.714286,-0.105581617,0.739704238,0.791581975,1.039612433,0.117904378
ryde,1999,25873,11,0,11,1,0,0,0,13,76.933617,28300,7881,0.278480565,75,250,2.76,-1.643446471,-0.067626061,0.704736343,-0.274513869,-0.148148697,-0.170402222,2348.285714,4323.714286,-0.105581617,0.739704238,0.129611817,0.061436046,0.117904378
isl,2007,25881,8,0,8,1,0,0,0,0,63.833617,29800,6993,0.23466443,53,NA,0,-1.703628469,0.004226069,0.442531237,-1.118108644,NA,-0.596515993,4404.714286,2493.428571,1.348212271,-0.158616501,-0.397200972,-0.473917247,-0.112341769
rbdd,2007,25930,0,0,0,1,0,0,0,3,506.938619,13300,1521,0.114360902,55.6,NA,1.038,0.332016125,-0.786147359,-1.173219149,-1.01841108,NA,-0.436260161,809.2857143,723.5714286,-1.193578945,-1.027278352,-0.421375477,-0.526791646,-0.744515824
